# klend-indexer demo result (B) — full slot-ordered history of obligation
# pubkey = BYojGuT56e2TUb8PQwRyT1wL5X5Ekv4kZH1HUQgBu6Zg  (hex 9CBAB5F9B9F21F08DA5F515653BBE3732287A45B8F18526E120E8767073C127B)
# paged in 1000-row pages with a (slot, write_version) cursor (klend_ro max_result_rows=1000), captured 2026-08-14 10:22:02
# columns: slot write_version health_factor_bps num_deposits num_borrows
437415019	2242	2073997	1	1
437415027	1425	1645859	1	1
437415068	1124	1558119	1	1
437415171	1944	1500728	1	1
437415438	2495	1462049	1	1
437415697	1549	1435028	1	1
437415760	1283	1524086	1	1
437415792	1532	1446622	1	1
437415910	1798	1611268	1	1
437415915	1577	1523550	1	1
437415917	2217	1510527	1	1
437415927	1240	1469935	1	1
437416014	1533	1458445	1	1
437416176	1395	1457437	1	1
437416533	1881	1502363	1	1
437416538	1110	1729091	1	1
437416542	1165	1441459	1	1
437416581	1517	1568923	1	1
437416583	1865	1480732	1	1
437416765	1626	1514394	1	1
437416789	2296	1649975	1	1
437416847	2215	1900249	1	1
437416879	2265	2305235	1	1
437416887	1988	20969321	1	1
437416892	1347	14773302	1	1
437423122	2535	18446744073709551615	1	1
437423152	2598	2524208	1	1
437423216	1588	1950541	1	1
437423218	2472	1664922	1	1
437423221	1078	1683545	1	1
437423223	1926	1488164	1	1
437423228	1748	2147885	1	1
437423234	2150	2739506	1	1
437423237	1242	1990936	1	1
437423239	1543	2703144	1	1
437423256	1383	2895077	1	1
437423258	1617	2303346	1	1
437423311	1538	2560528	1	1
437423316	2500	2603625	1	1
437423318	1683	2816753	1	1
437423320	2339	2085850	1	1
437423322	2118	2136755	1	1
437423327	2038	1906141	1	1
437423337	2368	1853978	1	1
437423339	2167	2577562	1	1
437423344	1715	2611421	1	1
437423350	2112	1939524	1	1
437423358	1154	2482512	1	1
437423365	2606	2331552	1	1
437423399	1855	2172578	1	1
437423402	1032	1867040	1	1
437423445	1377	2150523	1	1
437423449	2147	2112685	1	1
437423455	2290	1767977	1	1
437423459	2193	1619755	1	1
437423464	1484	2063109	1	1
437423483	1673	1721705	1	1
437423550	1538	1597474	1	1
437423555	1385	1525476	1	1
437423578	1886	1559615	1	1
437423599	1053	1732838	1	1
437423646	1334	1635109	1	1
437423669	2520	1547349	1	1
437423684	1158	1493778	1	1
437423686	1898	1457309	1	1
437423689	2237	1517524	1	1
437423690	2164	1465878	1	1
437423703	2306	1436371	1	1
437423714	1510	1688548	1	1
437423715	1734	1468750	1	1
437423753	1305	1439155	1	1
437423764	1610	1483135	1	1
437423771	1434	1444190	1	1
437423823	2220	1702466	1	1
437423825	2091	1479729	1	1
437423829	2735	1446463	1	1
437423843	2213	2203002	1	1
437423845	2740	1907685	1	1
437423852	2430	1448465	1	1
437423897	1491	1601751	1	1
437423898	1954	1574278	1	1
437423899	2744	1426497	1	1
437423916	2372	1542782	1	1
437423927	2690	1440779	1	1
437423938	2140	1416764	1	1
437423940	2378	1399937	1	1
437423952	2529	1386141	1	1
437423986	1930	1374136	1	1
437424018	2207	1463620	1	1
437424021	1654	1382223	1	1
437424026	1112	1383288	1	1
437424028	1301	1412011	1	1
437424031	1152	1401476	1	1
437424040	1718	1465508	1	1
437424064	1605	1407948	1	1
437424078	2197	1476043	1	1
437424082	2423	1465117	1	1
